Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
42031865,03/23/2019 10:27:17 PM,03/23/2019 11:00:43 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,86-37 125 STREET,125 STREET,HILLSIDE AVENUE,JAMAICA AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,03/24/2019 06:27:17 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,03/23/2019 11:00:43 PM,09 QUEENS,4092790101,QUEENS,1032524,195094,PHONE,Unspecified,QUEENS,,,,,,,,40.702033053942465,-73.82589671163785,"(40.702033053942465, -73.82589671163785)"
42031869,03/23/2019 09:00:08 AM,03/23/2019 09:36:42 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11204,6701 19 AVENUE,19 AVENUE,67 STREET,68 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/23/2019 05:00:08 PM,The Police Department issued a summons in response to the complaint.,03/23/2019 09:36:42 AM,11 BROOKLYN,3055707501,BROOKLYN,987207,163921,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.616601218847926,-73.98934904524872,"(40.616601218847926, -73.98934904524872)"
42031871,03/23/2019 06:24:55 PM,03/23/2019 07:25:53 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11356,22-16 123 STREET,123 STREET,22 AVENUE,23 AVENUE,,,ADDRESS,COLLEGE POINT,,Precinct,Closed,03/24/2019 02:24:55 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,03/23/2019 07:25:53 PM,07 QUEENS,4041980026,QUEENS,1027139,223396,MOBILE,Unspecified,QUEENS,,,,,,,,40.779742614501615,-73.84513756399134,"(40.779742614501615, -73.84513756399134)"
42031859,03/23/2019 07:03:47 PM,04/06/2019 09:21:13 AM,DOT,Department of Transportation,Broken Parking Meter,No Receipt,Street,10036,125 WEST 47 STREET,WEST 47 STREET,AVENUE OF THE AMERICAS,WEST 47 STREET BIKE PATH,,,ADDRESS,NEW YORK,,N/A,Closed,04/13/2019 07:03:47 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",04/06/2019 09:21:13 AM,05 MANHATTAN,1010000029,MANHATTAN,989044,215586,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75840895281759,-73.98269550806569,"(40.75840895281759, -73.98269550806569)"
42031867,03/23/2019 10:04:00 AM,04/17/2019 12:18:00 PM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,11209,424 100 STREET,100 STREET,4 AVENUE,FT HAMILTON PARKWAY,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,04/17/2019 12:18:00 PM,10 BROOKLYN,3061380016,BROOKLYN,975066,162444,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61254289294756,-74.03307826303377,"(40.61254289294756, -74.03307826303377)"
41446455,01/17/2019 01:37:00 PM,01/19/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11413,222-21 130 AVENUE,130 AVENUE,222 STREET,223 STREET,,,ADDRESS,Springfield Gardens,,N/A,Closed,,,01/19/2019 12:00:00 AM,13 QUEENS,4128250488,QUEENS,1055237,188517,PHONE,Unspecified,QUEENS,,,,,,,,40.68382773040802,-73.74405051500074,"(40.68382773040802, -73.74405051500074)"
39574924,06/26/2018 03:48:16 PM,06/26/2018 04:20:40 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,,,,,BRIGHTON   11 STREET,CASS PLACE,INTERSECTION,BROOKLYN,,Precinct,Closed,06/26/2018 11:48:16 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/26/2018 04:20:40 PM,13 BROOKLYN,,BROOKLYN,996494,151481,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.582447976099594,-73.95592032277916,"(40.582447976099594, -73.95592032277916)"
42031873,03/23/2019 09:07:49 PM,03/23/2019 10:06:43 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11222,2 CLIFFORD PLACE,CLIFFORD PLACE,DOBBIN STREET,CALYER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 05:07:49 AM,The Police Department issued a summons in response to the complaint.,03/23/2019 10:06:43 PM,01 BROOKLYN,3025940014,BROOKLYN,996640,203934,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72641974126925,-73.95529834279439,"(40.72641974126925, -73.95529834279439)"
39574930,06/26/2018 08:19:32 AM,06/26/2018 08:38:29 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,959 EAST 13 STREET,EAST 13 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 04:19:32 PM,This complaint does not fall under the Police Department's jurisdiction.,06/26/2018 08:38:29 AM,14 BROOKLYN,3067060063,BROOKLYN,994396,167383,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62609837023764,-73.96344945318457,"(40.62609837023764, -73.96344945318457)"
39574931,06/26/2018 11:15:25 AM,06/26/2018 03:24:45 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,22 WEST 120 STREET,WEST 120 STREET,5 AVENUE,MT MORRIS PARK WEST,,,ADDRESS,NEW YORK,,Precinct,Closed,06/26/2018 07:15:25 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 03:24:45 PM,10 MANHATTAN,1017180045,MANHATTAN,999375,232034,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80354270822483,-73.94536755865586,"(40.80354270822483, -73.94536755865586)"
42031877,03/23/2019 02:26:18 AM,03/23/2019 03:53:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,40 MARKET STREET,MARKET STREET,HENRY STREET,MADISON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,03/23/2019 10:26:18 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2019 03:53:04 AM,03 MANHATTAN,1002750027,MANHATTAN,985812,198829,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71241628420856,-73.99436567260881,"(40.71241628420856, -73.99436567260881)"
42031876,03/23/2019 05:48:17 PM,03/27/2019 09:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10016,16 EAST   34 STREET,EAST   34 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and did not find the reported problem.,03/27/2019 09:25:00 AM,05 MANHATTAN,1008630013,MANHATTAN,988714,211847,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74814651904547,-73.98388916306567,"(40.74814651904547, -73.98388916306567)"
42031872,03/23/2019 08:40:00 PM,03/26/2019 12:44:00 PM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,11421,76-49 85 DRIVE,85 DRIVE,76 STREET,79 STREET,,,ADDRESS,Woodhaven,,,Closed,,The Department of Sanitation collected the E-waste.,03/26/2019 12:44:00 PM,09 QUEENS,4088450037,QUEENS,1021619,192131,PHONE,Unspecified,QUEENS,,,,,,,,40.69395308996411,-73.86524266441143,"(40.69395308996411, -73.86524266441143)"
41446465,01/17/2019 02:18:00 PM,01/25/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11203,78 EAST   54 STREET,EAST   54 STREET,WINTHROP STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,,01/25/2019 12:00:00 AM,17 BROOKLYN,3046230026,BROOKLYN,1004479,178796,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65740730912458,-73.92709165341928,"(40.65740730912458, -73.92709165341928)"
39574941,06/26/2018 09:18:43 AM,06/26/2018 09:29:59 AM,DOF,Office of the Taxpayer Advocate,Advocate-Personal Exemptions,Personal SCHE Exemption,Caller Address,11358,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,,"The Office of the Taxpayer Advocate, an independent office within the Department of Finance,  will investigate the issue and contact you within 5 business days.  Please note your Service Request number.  No further information will be available from 311 about your individual report.",,07 QUEENS,4049200041,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
41017078,10/11/2018 09:11:35 PM,11/23/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,82 BLEECKER STREET,BLEECKER STREET,,,,,,,,N/A,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/23/2018 12:00:00 AM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
41017158,11/23/2018 03:24:29 PM,12/07/2018 07:56:24 PM,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10029,1265 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,12/07/2018 07:56:24 PM,11 MANHATTAN,1016250071,MANHATTAN,997609,226236,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78763161935803,-73.95175799288509,"(40.78763161935803, -73.95175799288509)"
42031878,03/23/2019 11:05:00 AM,03/23/2019 12:00:00 PM,DSNY,BCC - Manhattan,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10035,11 EAST  124 STREET,EAST  124 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/23/2019 12:00:00 PM,11 MANHATTAN,1017490008,MANHATTAN,1000257,232750,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80550637702217,-73.94218001357456,"(40.80550637702217, -73.94218001357456)"
42031880,03/23/2019 06:24:01 AM,03/25/2019 01:56:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11355,,,,,FRANKLIN AVENUE,PARSONS BOULEVARD,INTERSECTION,Flushing,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,03/25/2019 01:56:00 PM,07 QUEENS,,QUEENS,1034104,215664,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.758483788527954,-73.8200459509091,"(40.758483788527954, -73.8200459509091)"
42031879,03/23/2019 11:42:00 AM,03/26/2019 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10305,101 HILLCREST TERRACE,HILLCREST TERRACE,HILLCREST COURT,CLOVE ROAD,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,03/26/2019 12:00:00 PM,02 STATEN ISLAND,5030640031,STATEN ISLAND,961384,159539,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.604544522405725,-74.08234723894256,"(40.604544522405725, -74.08234723894256)"
42031881,03/23/2019 09:26:20 AM,03/26/2019 11:11:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11361,213-03 41 AVENUE,41 AVENUE,213 STREET,BELL BOULEVARD,,,ADDRESS,Bayside,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,03/26/2019 11:11:00 AM,11 QUEENS,4062370040,QUEENS,1047476,217535,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76353367429143,-73.7717606963987,"(40.76353367429143, -73.7717606963987)"
40803922,11/09/2018 08:23:00 AM,11/16/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11220,724 BAY RIDGE AVENUE,BAY RIDGE AVENUE,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,,11/16/2018 12:00:00 AM,10 BROOKLYN,3058760015,BROOKLYN,979953,169053,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63068693637055,-74.01548082933984,"(40.63068693637055, -74.01548082933984)"
42031883,03/23/2019 02:34:34 AM,03/23/2019 03:03:29 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,830 EAST 215 STREET,EAST 215 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,03/23/2019 10:34:34 AM,The Police Department issued a summons in response to the complaint.,03/23/2019 03:03:29 AM,12 BRONX,2046730064,BRONX,1022843,259728,ONLINE,Unspecified,BRONX,,,,,,,,40.879483214759844,-73.86044041057454,"(40.879483214759844, -73.86044041057454)"
42031884,03/23/2019 05:09:47 PM,03/23/2019 06:00:57 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,574 48 STREET,48 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 01:09:47 AM,The Police Department issued a summons in response to the complaint.,03/23/2019 06:00:57 PM,07 BROOKLYN,3007750044,BROOKLYN,982123,174383,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64531743546381,-74.00766463672855,"(40.64531743546381, -74.00766463672855)"
40172275,09/01/2018 09:40:23 PM,09/03/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Excavation Undermining Adjacent Building,,10013,17 LEONARD STREET,LEONARD STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,09/03/2018 12:00:00 AM,01 MANHATTAN,1001790050,MANHATTAN,982054,201107,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.71866871453407,-74.00792198699534,"(40.71866871453407, -74.00792198699534)"
42031887,03/23/2019 04:23:34 AM,04/08/2019 10:08:16 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10456,772 EAST  168 STREET,EAST  168 STREET,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",04/08/2019 10:08:16 AM,03 BRONX,2026620019,BRONX,1011716,241404,PHONE,Unspecified,BRONX,,,,,,,,40.82923097096116,-73.90075278192403,"(40.82923097096116, -73.90075278192403)"
40171699,09/02/2018 06:06:00 PM,09/02/2018 06:06:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11210,1487 EAST   26 STREET,EAST   26 STREET,AVENUE N,AVENUE O,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,09/02/2018 06:06:00 PM,14 BROOKLYN,3076800011,BROOKLYN,998561,163256,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61476486764896,-73.94845396390777,"(40.61476486764896, -73.94845396390777)"
40134905,08/28/2018 10:40:05 AM,08/28/2018 05:40:01 PM,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,TAC Report,Senior Address,10470,,,,,,,ADDRESS,BRONX,,N/A,Closed,09/11/2018 10:40:05 AM,We have researched your claim.,08/28/2018 05:40:01 PM,12 BRONX,2051070010,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,
40447041,10/03/2018 09:03:21 PM,10/15/2018 09:54:24 AM,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,10035,235 EAST  117 STREET,EAST  117 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/15/2018 09:54:24 AM,11 MANHATTAN,1016670018,MANHATTAN,1001240,230111,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.798261210977955,-73.93863593051017,"(40.798261210977955, -73.93863593051017)"
41446479,01/03/2019 06:35:53 PM,01/17/2019 08:37:03 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11433,169-09 105 AVENUE,105 AVENUE,,,,,ADDRESS,Jamaica,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",01/17/2019 08:37:03 AM,12 QUEENS,4102260086,QUEENS,1043036,194862,PHONE,Unspecified,QUEENS,,,,,,,,40.70133267988266,-73.78798666694337,"(40.70133267988266, -73.78798666694337)"
39874946,07/30/2018 11:54:44 AM,07/30/2018 01:27:53 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233,30 SOMERS STREET,SOMERS STREET,BEND,ROCKAWAY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/30/2018 07:54:44 PM,The Police Department responded to the complaint and determined that police action was not necessary.,07/30/2018 01:27:53 PM,16 BROOKLYN,3015410004,BROOKLYN,1008763,186555,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67869320093618,-73.91162327174008,"(40.67869320093618, -73.91162327174008)"
40447054,10/03/2018 02:01:55 PM,10/15/2018 09:55:02 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10456,1420 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/15/2018 09:55:02 AM,04 BRONX,2028320008,BRONX,1008199,245050,PHONE,Unspecified,BRONX,,,,,,,,40.83924842108658,-73.9134482849396,"(40.83924842108658, -73.9134482849396)"
40447066,10/03/2018 10:22:30 AM,10/15/2018 09:55:54 AM,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11385,71-38 71 STREET,71 STREET,,,,,ADDRESS,Ridgewood,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/15/2018 09:55:54 AM,05 QUEENS,4036860028,QUEENS,1017248,195852,ONLINE,Unspecified,QUEENS,,,,,,,,40.7041837342903,-73.88098679123526,"(40.7041837342903, -73.88098679123526)"
40447067,10/03/2018 06:41:19 AM,10/15/2018 09:55:54 AM,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11385,71-38 71 STREET,71 STREET,,,,,ADDRESS,Ridgewood,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/15/2018 09:55:54 AM,05 QUEENS,4036860028,QUEENS,1017248,195852,ONLINE,Unspecified,QUEENS,,,,,,,,40.7041837342903,-73.88098679123526,"(40.7041837342903, -73.88098679123526)"
40447119,10/03/2018 02:29:09 AM,10/15/2018 11:07:45 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10455,673 BECK STREET,BECK STREET,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,10/15/2018 11:07:45 AM,02 BRONX,2026850064,BRONX,1011617,236149,PHONE,Unspecified,BRONX,,,,,,,,40.8148077988588,-73.90113194581166,"(40.8148077988588, -73.90113194581166)"
40447125,10/03/2018 08:13:40 AM,10/15/2018 11:49:30 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10026,83 WEST  115 STREET,WEST  115 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,10/15/2018 11:49:30 AM,10 MANHATTAN,1015990001,MANHATTAN,998150,231170,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80117327748821,-73.94979412256708,"(40.80117327748821, -73.94979412256708)"
